productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extSpeed,extPower,extLife,extFlavorText,extMemoryCost,extDurability,extLevel
531596,"Arisanna, Lucent Arbiter",arisanna lucent arbiter,https://tcgplayer-cdn.tcgplayer.com/product/531596_200w.jpg,74,23338,https://cpt.tcgcsv.com/XFg6,2024-01-26T05:03:17.27,1,Common,007,"Arisanna Lineage <br>
(3), [REST]: Reveal the top card of your deck. Negate target card activation if its reserve cost is equal to the reserve cost of the revealed card.",Champion,Cleric;Human,Astra,Cleric,,0.09,0.19,2.0,0.13,,Normal,,,25,"<em>""By the moon's call, you will be judged.""</em>",3,,3
531596,"Arisanna, Lucent Arbiter",arisanna lucent arbiter,https://tcgplayer-cdn.tcgplayer.com/product/531596_200w.jpg,74,23338,https://cpt.tcgcsv.com/XFg6,2024-01-26T05:03:17.27,1,Common,007,"Arisanna Lineage <br>
(3), [REST]: Reveal the top card of your deck. Negate target card activation if its reserve cost is equal to the reserve cost of the revealed card.",Champion,Cleric;Human,Astra,Cleric,,12.0,13.0,69.99,12.32,,Foil,,,25,"<em>""By the moon's call, you will be judged.""</em>",3,,3
531597,"Arisanna, Lucent Arbiter (CSR) (ALC1E)",Arisanna Lucent Arbiter CSR ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531597_200w.jpg,74,23338,https://cpt.tcgcsv.com/ZFg6,2024-01-26T05:03:17.27,1,Collector Super Rare,007,"Arisanna Lineage <br>
(3), [REST]: Reveal the top card of your deck. Negate target card activation if its reserve cost is equal to the reserve cost of the revealed card.",Champion,Cleric;Human,Astra,Cleric,,850.0,899.22,919.05,,,Foil,,,25,"<em>""By the moon's call, you will be judged.""</em>",3,,3
531598,"Diana, Keen Huntress (CSR) (ALC1E)",Diana Keen Huntress CSR ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531598_200w.jpg,74,23338,https://cpt.tcgcsv.com/-Fg6,2024-01-26T05:03:17.27,1,Collector Super Rare,008,Lineage Release — Materialize a Gun card from your material deck. (Activate this ability by banishing this card from your champion's inner lineage.),Champion,Human;Ranger,Norm,Ranger,,695.0,728.0,750.0,500.0,,Foil,,,19,"<em>A talented archer in a past life, her mastery of firearms came naturally while on Azoth. </em>",1,,1
531599,"Diana, Deadly Duelist (CSR) (009A) (ALC1E)",Diana Deadly Duelist CSR 009A ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531599_200w.jpg,74,23338,https://cpt.tcgcsv.com/_Fg6,2024-01-26T05:03:17.27,1,Collector Super Rare,009A,"Diana Lineage (Diana, Deadly Duelist must be leveled from a previous level ""Diana"" champion.)<br>
On Enter: Materialize a Bullet card from your material deck. (You still pay its costs.)<br>
Inherited Effect: Ranged 2",Champion,Human;Ranger,Norm,Ranger,,999.99,1400.72,1500.0,,,Foil,,,22,"<em>Beneath the setting sun, her first shot pierced true.</em>",2,,2
531600,"Diana, Deadly Duelist (CSR) (009B) (ALC1E)",Diana Deadly Duelist CSR 009B ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531600_200w.jpg,74,23338,https://cpt.tcgcsv.com/0Gg6,2024-01-26T05:03:17.27,1,Collector Super Rare,009B,"Diana Lineage (Diana, Deadly Duelist must be leveled from a previous level ""Diana"" champion.)<br>
On Enter: Materialize a Bullet card from your material deck. (You still pay its costs.)<br>
Inherited Effect: Ranged 2",Champion,Human;Ranger,Norm,Ranger,,,,,,,,,,22,"<em>Under the dusklight, her last shot silenced forever.</em>",2,,2
531601,"Diana, Cursebreaker",Diana Cursebreaker,https://tcgplayer-cdn.tcgplayer.com/product/531601_200w.jpg,74,23338,https://cpt.tcgcsv.com/2Gg6,2024-01-29T15:09:51.11,1,Common,010,"Diana Lineage<br>
Banish all Curse cards from Diana's lineage: Materialize two Bullet cards from your material deck. Until end of turn, Diana gains ""On Attack: Wake up Diana."" Activate this ability only if there are four or more Curse cards in Diana's lineage.",Champion,Human;Ranger,Umbra,Ranger,,0.06,0.2,0.52,0.15,,Normal,,,25,,3,,3
531601,"Diana, Cursebreaker",Diana Cursebreaker,https://tcgplayer-cdn.tcgplayer.com/product/531601_200w.jpg,74,23338,https://cpt.tcgcsv.com/2Gg6,2024-01-29T15:09:51.11,1,Common,010,"Diana Lineage<br>
Banish all Curse cards from Diana's lineage: Materialize two Bullet cards from your material deck. Until end of turn, Diana gains ""On Attack: Wake up Diana."" Activate this ability only if there are four or more Curse cards in Diana's lineage.",Champion,Human;Ranger,Umbra,Ranger,,5.3,8.38,35.95,8.02,,Foil,,,25,,3,,3
531602,"Diana, Duskstalker",diana duskstalker,https://tcgplayer-cdn.tcgplayer.com/product/531602_200w.jpg,74,23338,https://cpt.tcgcsv.com/3Gg6,2024-01-26T05:03:17.27,1,Common,011,"Diana Lineage<br>
On Enter: Diana becomes distant. <br>
On Champion Hit: Generate a Creeping Torment card and put it on the bottom of the hit champion's lineage. (To generate, add that card from outside of the game.)",Champion,Ranger;Human,Umbra,Ranger,,0.05,0.2,1.0,0.11,,Normal,,,25,,3,,3
531602,"Diana, Duskstalker",diana duskstalker,https://tcgplayer-cdn.tcgplayer.com/product/531602_200w.jpg,74,23338,https://cpt.tcgcsv.com/3Gg6,2024-01-26T05:03:17.27,1,Common,011,"Diana Lineage<br>
On Enter: Diana becomes distant. <br>
On Champion Hit: Generate a Creeping Torment card and put it on the bottom of the hit champion's lineage. (To generate, add that card from outside of the game.)",Champion,Ranger;Human,Umbra,Ranger,,16.33,17.99,29.99,16.92,,Foil,,,25,,3,,3
531603,"Tonoris, Lone Mercenary (CSR) (ALC1E)",Tonoris Lone Mercenary CSR ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531603_200w.jpg,74,23338,https://cpt.tcgcsv.com/5Gg6,2024-01-26T05:03:17.27,1,Collector Super Rare,012,"On Enter: Tonoris gains taunt until the beginning of your next turn. (While awake, this unit must be targeted before other units you control during your opponents' attack declarations if able.)",Champion,Guardian;Human,Norm,Guardian,,1000.0,1000.0,1000.0,,,Foil,,,20,"<em>Exiled and purged, he searches for his own truth.</em>",1,,1
531604,"Tonoris, Might of Humanity (CSR) (013A) (ALC1E)",Tonoris Might of Humanity CSR 013A ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531604_200w.jpg,74,23338,https://cpt.tcgcsv.com/6Gg6,2024-01-26T05:03:17.27,1,Collector Super Rare,013A,"Tonoris Lineage (Tonoris, Might of Humanity must be leveled from a previous level ""Tonoris"" champion.)<br>
On Enter: Tonoris' next attack this turn gets +3 power.",Champion,Guardian;Human,Norm,Guardian,,399.99,549.99,699.99,,,Foil,,,25,"<em>With replenished strength, Tonoris serves as a beacon of hope for humanity's salvation.</em>",2,,2
531605,"Tonoris, Might of Humanity (CSR) (013B) (ALC1E)",Tonoris Might of Humanity CSR 013B ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531605_200w.jpg,74,23338,https://cpt.tcgcsv.com/7Gg6,2024-01-26T05:03:17.27,1,Collector Super Rare,013B,"Tonoris Lineage (Tonoris, Might of Humanity must be leveled from a previous level ""Tonoris"" champion.)<br>
On Enter: Tonoris' next attack this turn gets +3 power.",Champion,Guardian;Human,Norm,Guardian,,750.0,975.0,1200.0,,,Foil,,,25,"<em>With unyielding perseverance, Tonoris carves a path forward for humanity's future.</em>",2,,2
531606,"Tonoris, Creation's Will",tonoris creation s will,https://tcgplayer-cdn.tcgplayer.com/product/531606_200w.jpg,74,23338,https://cpt.tcgcsv.com/8Gg6,2024-01-26T05:03:17.27,1,Common,014,"Tonoris Lineage<br>
If you would summon one or more tokens, you may summon that many Aurousteel Greatsword tokens instead.<br>
Token weapons you control have ""Sacrifice this object: Target weapon gets +X power until end of turn where X is this object's power.""",Champion,Guardian;Human,Neos,Guardian,,6.2,16.0,45.0,6.36,,Foil,,,30,,3,,3
531606,"Tonoris, Creation's Will",tonoris creation s will,https://tcgplayer-cdn.tcgplayer.com/product/531606_200w.jpg,74,23338,https://cpt.tcgcsv.com/8Gg6,2024-01-26T05:03:17.27,1,Common,014,"Tonoris Lineage<br>
If you would summon one or more tokens, you may summon that many Aurousteel Greatsword tokens instead.<br>
Token weapons you control have ""Sacrifice this object: Target weapon gets +X power until end of turn where X is this object's power.""",Champion,Guardian;Human,Neos,Guardian,,0.05,0.2,2.0,0.09,,Normal,,,30,,3,,3
531607,"Tonoris, Creation's Will (CSR) (ALC1E)",Tonoris Creations Will CSR ALC1E,https://tcgplayer-cdn.tcgplayer.com/product/531607_200w.jpg,74,23338,https://cpt.tcgcsv.com/9Gg6,2024-01-26T05:03:17.27,1,Collector Super Rare,014,"Tonoris Lineage<br>
If you would summon one or more tokens, you may summon that many Aurousteel Greatsword tokens instead.<br>
Token weapons you control have ""Sacrifice this object: Target weapon gets +X power until end of turn where X is this object's power.""",Champion,Guardian;Human,Neos,Guardian,,500.0,699.21,699.99,300.0,,Foil,,,30,,3,,3
531608,"Tonoris, Genesis Aegis",tonoris genesis aegis,https://tcgplayer-cdn.tcgplayer.com/product/531608_200w.jpg,74,23338,https://cpt.tcgcsv.com/bGg6,2024-01-26T05:03:17.27,1,Common,015,"Tonoris Lineage<br>
At the beginning of your recollection phase, choose one that hasn’t been chosen— <br>
• Summon an Obelisk of Armaments token.<br>
• Summon an Obelisk of Fabrication token.<br>
• Summon an Obelisk of Protection token.",Champion,Guardian;Human,Neos,Guardian,,13.5,17.98,29.99,14.4,,Foil,,,30,,3,,3
531608,"Tonoris, Genesis Aegis",tonoris genesis aegis,https://tcgplayer-cdn.tcgplayer.com/product/531608_200w.jpg,74,23338,https://cpt.tcgcsv.com/bGg6,2024-01-26T05:03:17.27,1,Common,015,"Tonoris Lineage<br>
At the beginning of your recollection phase, choose one that hasn’t been chosen— <br>
• Summon an Obelisk of Armaments token.<br>
• Summon an Obelisk of Fabrication token.<br>
• Summon an Obelisk of Protection token.",Champion,Guardian;Human,Neos,Guardian,,0.04,0.2,2.0,0.09,,Normal,,,30,,3,,3
531609,"Polkhawk, Bombastic Shot",polkhawk bombastic shot,https://tcgplayer-cdn.tcgplayer.com/product/531609_200w.jpg,74,23338,https://cpt.tcgcsv.com/cGg6,2024-01-26T05:03:17.27,1,Uncommon,016,"Ranged 2 (As long as this unit is distant, its attacks get +2 power.)<br>
Ranger Reaction cards you activate cost 1 less to activate.",Champion,Ranger;Human,Fire,Ranger,,0.01,0.18,2.0,0.09,,Normal,,,22,"<em>""Liven up! We'll all dance with the flames.""</em>",2,,2
531610,"Nico, Whiplash Allure",nico whiplash allure,https://tcgplayer-cdn.tcgplayer.com/product/531610_200w.jpg,74,23338,https://cpt.tcgcsv.com/dGg6,2024-01-26T05:03:17.27,1,Uncommon,017,"Whenever a card with floating memory is banished from your graveyard, put a lash counter on Nico.<br>
On Champion Hit: You may have that opponent put the top X cards of their deck into their graveyard, where X is the amount of lash counters on Nico.",Champion,Guardian;Human,Water,Guardian,,0.18,0.25,2.0,0.21,,Normal,,,25,,2,,2
531611,"Vanitas, Obliviate Schemer",vanitas obliviate schemer,https://tcgplayer-cdn.tcgplayer.com/product/531611_200w.jpg,74,23338,https://cpt.tcgcsv.com/fGg6,2024-01-26T05:03:17.27,1,Uncommon,018,"Vanitas can only level up into another ""Vanitas"" champion.<br>
On Enter: If there's another wind element card in Vanitas' lineage, glimpse 4.",Champion,Cleric;Human,Wind,Cleric,,0.08,0.24,2.0,0.13,,Normal,,,19,"<em>""With just a nudge, this seed will be ripe for harvest.""</em>",1,,1
531612,"Vanitas, Convergent Ruin",vanitas convergent ruin,https://tcgplayer-cdn.tcgplayer.com/product/531612_200w.jpg,74,23338,https://cpt.tcgcsv.com/gGg6,2024-01-26T05:03:17.27,1,Uncommon,019,"Vanitas Lineage<br>
Whenever you activate a Spell card, Vanitas' next attack without a weapon this turn gets +1 power.<br>
On Champion Hit: If 7 or more damage was dealt, cards that opponent materializes cost 1 more to materialize until the beginning of your next turn.",Champion,Cleric;Human,Wind,Cleric,,0.12,0.25,2.0,0.17,,Normal,,1,22,,2,,2
531613,Alchemist's Kit,alchemist s kit,https://tcgplayer-cdn.tcgplayer.com/product/531613_200w.jpg,74,23338,https://cpt.tcgcsv.com/hGg6,2024-01-26T05:03:17.27,1,Rare,020,"Whenever you gather, put a refinement counter on Alchemist's Kit.<br>
Banish Alchemist's Kit: For every four refinement counters that was on Alchemist's Kit, draw a card.",Regalia;Item,Cleric;Accessory,Norm,Cleric,,0.99,3.6,9.99,2.14,,Foil,,,,,0,,
531613,Alchemist's Kit,alchemist s kit,https://tcgplayer-cdn.tcgplayer.com/product/531613_200w.jpg,74,23338,https://cpt.tcgcsv.com/hGg6,2024-01-26T05:03:17.27,1,Rare,020,"Whenever you gather, put a refinement counter on Alchemist's Kit.<br>
Banish Alchemist's Kit: For every four refinement counters that was on Alchemist's Kit, draw a card.",Regalia;Item,Cleric;Accessory,Norm,Cleric,,0.2,0.35,1.94,0.33,,Normal,,,,,0,,
531614,Alliance Gearshield,alliance gearshield,https://tcgplayer-cdn.tcgplayer.com/product/531614_200w.jpg,74,23338,https://cpt.tcgcsv.com/jGg6,2024-01-26T05:03:17.27,1,Rare,021,"Ally Link (This object enters the field linked to target ally. If the link is broken, sacrifice this object.)<br>
Linked ally gets +1 life. Class Bonus: That ally also gets +2 power as long as they're retaliating. (Apply the additional effect only if your champion's class matches this card's class.)",Regalia;Item,Guardian;Shield,Norm,Guardian,,0.39,0.8,2.99,0.8,,Foil,,,,,0,,
531614,Alliance Gearshield,alliance gearshield,https://tcgplayer-cdn.tcgplayer.com/product/531614_200w.jpg,74,23338,https://cpt.tcgcsv.com/jGg6,2024-01-26T05:03:17.27,1,Rare,021,"Ally Link (This object enters the field linked to target ally. If the link is broken, sacrifice this object.)<br>
Linked ally gets +1 life. Class Bonus: That ally also gets +2 power as long as they're retaliating. (Apply the additional effect only if your champion's class matches this card's class.)",Regalia;Item,Guardian;Shield,Norm,Guardian,,0.15,0.25,2.44,0.19,,Normal,,,,,0,,
531615,Fatal Timepiece,fatal timepiece,https://tcgplayer-cdn.tcgplayer.com/product/531615_200w.jpg,74,23338,https://cpt.tcgcsv.com/kGg6,2024-01-26T05:03:17.27,1,Rare,022,"At the beginning of each player's recollection phase, if they did not materialize a card this turn, deal 2 unpreventable damage to their champion.",Regalia;Item,Cleric;Artifact,Norm,Cleric,,0.49,4.49,9.99,1.13,,Foil,,,,<em>This broken malignant watch may still hurt twice.</em>,0,,
531615,Fatal Timepiece,fatal timepiece,https://tcgplayer-cdn.tcgplayer.com/product/531615_200w.jpg,74,23338,https://cpt.tcgcsv.com/kGg6,2024-01-26T05:03:17.27,1,Rare,022,"At the beginning of each player's recollection phase, if they did not materialize a card this turn, deal 2 unpreventable damage to their champion.",Regalia;Item,Cleric;Artifact,Norm,Cleric,,0.19,0.33,2.37,0.3,,Normal,,,,<em>This broken malignant watch may still hurt twice.</em>,0,,
531616,Navigation Compass,navigation compass,https://tcgplayer-cdn.tcgplayer.com/product/531616_200w.jpg,74,23338,https://cpt.tcgcsv.com/lGg6,2024-01-26T05:03:17.27,1,Rare,023,"[Class Bonus] This card costs 1 less to materialize. (Apply this effect only if your champion's class matches this card's class.)<br>
[REST], Discard a domain card: Draw a card into your memory.",Regalia;Item,Ranger;Accessory,Norm,Ranger,,0.96,2.38,8.99,1.74,,Foil,,,,,1,,
531616,Navigation Compass,navigation compass,https://tcgplayer-cdn.tcgplayer.com/product/531616_200w.jpg,74,23338,https://cpt.tcgcsv.com/lGg6,2024-01-26T05:03:17.27,1,Rare,023,"[Class Bonus] This card costs 1 less to materialize. (Apply this effect only if your champion's class matches this card's class.)<br>
[REST], Discard a domain card: Draw a card into your memory.",Regalia;Item,Ranger;Accessory,Norm,Ranger,,0.17,0.25,2.17,0.2,,Normal,,,,,1,,
531617,Orb of Hubris,orb of hubris,https://tcgplayer-cdn.tcgplayer.com/product/531617_200w.jpg,74,23338,https://cpt.tcgcsv.com/mGg6,2024-01-26T05:03:17.27,1,Super Rare,024,"Banish Orb of Hubris: Draw up to three cards, then shuffle that amount of cards from your hand into your deck.",Regalia;Item,Cleric;Bauble,Norm,Cleric,,9.89,16.99,39.99,14.31,,Foil,,,,"<em>Granted to many imperial alchemists upon induction, this relic symbolizes the relentless pursuit of the truth for the ascension of mankind.</em>",1,,
531617,Orb of Hubris,orb of hubris,https://tcgplayer-cdn.tcgplayer.com/product/531617_200w.jpg,74,23338,https://cpt.tcgcsv.com/mGg6,2024-01-26T05:03:17.27,1,Super Rare,024,"Banish Orb of Hubris: Draw up to three cards, then shuffle that amount of cards from your hand into your deck.",Regalia;Item,Cleric;Bauble,Norm,Cleric,,1.25,2.99,5.0,2.31,,Normal,,,,"<em>Granted to many imperial alchemists upon induction, this relic symbolizes the relentless pursuit of the truth for the ascension of mankind.</em>",1,,
531618,Resplendent Kite Shield,resplendent kite shield,https://tcgplayer-cdn.tcgplayer.com/product/531618_200w.jpg,74,23338,https://cpt.tcgcsv.com/nGg6,2024-01-26T05:03:17.27,1,Rare,025,"On Enter: Put a refinement counter on Resplendent Kite Shield. Class Bonus: Put two refinement counters on it instead.<br>
[REST], Remove a refinement counter from Resplendent Kite Shield: Prevent the next 1 damage that would be dealt to your champion this turn.",Regalia;Item,Guardian;Shield,Norm,Guardian,,0.19,0.31,1.4,0.23,,Normal,,,,,0,,
531618,Resplendent Kite Shield,resplendent kite shield,https://tcgplayer-cdn.tcgplayer.com/product/531618_200w.jpg,74,23338,https://cpt.tcgcsv.com/nGg6,2024-01-26T05:03:17.27,1,Rare,025,"On Enter: Put a refinement counter on Resplendent Kite Shield. Class Bonus: Put two refinement counters on it instead.<br>
[REST], Remove a refinement counter from Resplendent Kite Shield: Prevent the next 1 damage that would be dealt to your champion this turn.",Regalia;Item,Guardian;Shield,Norm,Guardian,,0.85,4.5,11.95,4.5,,Foil,,,,,0,,
531619,Rusted Warshield,rusted warshield,https://tcgplayer-cdn.tcgplayer.com/product/531619_200w.jpg,74,23338,https://cpt.tcgcsv.com/pGg6,2024-01-26T05:03:17.27,1,Rare,026,Banish Rusted Warshield: Prevent the next 2 damage that would be dealt to your champion this turn. Draw a card into your memory.,Regalia;Item,Guardian;Shield,Norm,Guardian,,0.19,0.25,2.48,0.21,,Normal,,,,"<em>A relic of a previous age, this iron shield still has enough structural integrity to block a fatal strike.</em>",1,,
531619,Rusted Warshield,rusted warshield,https://tcgplayer-cdn.tcgplayer.com/product/531619_200w.jpg,74,23338,https://cpt.tcgcsv.com/pGg6,2024-01-26T05:03:17.27,1,Rare,026,Banish Rusted Warshield: Prevent the next 2 damage that would be dealt to your champion this turn. Draw a card into your memory.,Regalia;Item,Guardian;Shield,Norm,Guardian,,0.79,1.5,3.76,0.97,,Foil,,,,"<em>A relic of a previous age, this iron shield still has enough structural integrity to block a fatal strike.</em>",1,,
531620,Synthetic Core,synthetic core,https://tcgplayer-cdn.tcgplayer.com/product/531620_200w.jpg,74,23338,https://cpt.tcgcsv.com/qGg6,2024-01-26T05:03:17.27,1,Rare,028,"Whenever a non-token Automaton ally you control dies, you may banish Synthetic Core. If you do, return that ally to your memory.",Regalia;Item,Warrior;Artifact,Norm,Warrior,,0.17,0.37,2.37,0.37,,Normal,,,,"<em>Once, Claude's crowning achievement. Now, his constant reminder of failure and humiliation.</em>",0,,
531620,Synthetic Core,synthetic core,https://tcgplayer-cdn.tcgplayer.com/product/531620_200w.jpg,74,23338,https://cpt.tcgcsv.com/qGg6,2024-01-26T05:03:17.27,1,Rare,028,"Whenever a non-token Automaton ally you control dies, you may banish Synthetic Core. If you do, return that ally to your memory.",Regalia;Item,Warrior;Artifact,Norm,Warrior,,1.99,4.05,5.0,,,Foil,,,,"<em>Once, Claude's crowning achievement. Now, his constant reminder of failure and humiliation.</em>",0,,
531621,Temporal Spectrometer,temporal spectrometer,https://tcgplayer-cdn.tcgplayer.com/product/531621_200w.jpg,74,23338,https://cpt.tcgcsv.com/rGg6,2024-01-26T05:03:17.27,1,Ultra Rare,029,"Divine Relic<br>
[REST]: Put a time counter on Temporal Spectrometer.<br>
While paying for a memory cost, you may sacrifice Temporal Spectrometer to pay for X of that cost, where X is the amount of time counters on Temporal Spectrometer.",Regalia;Item,Cleric;Artifact,Norm,Cleric,,149.99,219.99,289.99,,,Foil,,,,,0,,
531621,Temporal Spectrometer,temporal spectrometer,https://tcgplayer-cdn.tcgplayer.com/product/531621_200w.jpg,74,23338,https://cpt.tcgcsv.com/rGg6,2024-01-26T05:03:17.27,1,Ultra Rare,029,"Divine Relic<br>
[REST]: Put a time counter on Temporal Spectrometer.<br>
While paying for a memory cost, you may sacrifice Temporal Spectrometer to pay for X of that cost, where X is the amount of time counters on Temporal Spectrometer.",Regalia;Item,Cleric;Artifact,Norm,Cleric,,14.99,32.06,44.94,13.65,,Normal,,,,,0,,
531622,Wayfinder's Map,wayfinder s map,https://tcgplayer-cdn.tcgplayer.com/product/531622_200w.jpg,74,23338,https://cpt.tcgcsv.com/sGg6,2024-01-26T05:03:17.27,1,Rare,030,"Domain cards you activate cost 1 less to activate.<br>
Banish Wayfinder's Map: Draw a card. Activate this ability only if you control three or more domains.",Regalia;Item,Ranger;Map,Norm,Ranger,,2.37,2.7,14.98,3.0,,Foil,,,,<em>Critical landmarks and strategic bastions dot the battlefield. Strategic control is the key to success.</em>,0,,
531622,Wayfinder's Map,wayfinder s map,https://tcgplayer-cdn.tcgplayer.com/product/531622_200w.jpg,74,23338,https://cpt.tcgcsv.com/sGg6,2024-01-26T05:03:17.27,1,Rare,030,"Domain cards you activate cost 1 less to activate.<br>
Banish Wayfinder's Map: Draw a card. Activate this ability only if you control three or more domains.",Regalia;Item,Ranger;Map,Norm,Ranger,,0.2,0.39,2.35,0.32,,Normal,,,,<em>Critical landmarks and strategic bastions dot the battlefield. Strategic control is the key to success.</em>,0,,
531623,Bombard Flarecannon,bombard flarecannon,https://tcgplayer-cdn.tcgplayer.com/product/531623_200w.jpg,74,23338,https://cpt.tcgcsv.com/tGg6,2024-01-26T05:03:17.27,1,Super Rare,031,"[Polkhawk Bonus] On Attack: If there is a fire element card in this attacker's intent, deal 2 damage to each unit the defending player controls. (Apply this effect only if your champion is Polkhawk.)",Regalia;Weapon,Ranger;Gun,Fire,Ranger,,2.99,5.76,20.95,6.75,,Foil,,1,,,1,4,
531623,Bombard Flarecannon,bombard flarecannon,https://tcgplayer-cdn.tcgplayer.com/product/531623_200w.jpg,74,23338,https://cpt.tcgcsv.com/tGg6,2024-01-26T05:03:17.27,1,Super Rare,031,"[Polkhawk Bonus] On Attack: If there is a fire element card in this attacker's intent, deal 2 damage to each unit the defending player controls. (Apply this effect only if your champion is Polkhawk.)",Regalia;Weapon,Ranger;Gun,Fire,Ranger,,0.25,0.5,3.0,0.39,,Normal,,1,,,1,4,
531624,Heatwave Generator,heatwave generator,https://tcgplayer-cdn.tcgplayer.com/product/531624_200w.jpg,74,23338,https://cpt.tcgcsv.com/vGg6,2024-01-26T05:03:17.27,1,Rare,033,"[Class Bonus] This card costs 1 less to materialize.<br>
At the beginning of your recollection phase, target ally you control gets +1 power until end of turn.",Regalia;Item,Guardian;Device,Fire,Guardian,,0.85,1.99,12.97,,,Foil,,,,<em>The Forgelight's mastery of heat transfer theoretics became their greatest war asset.</em>,1,,
531624,Heatwave Generator,heatwave generator,https://tcgplayer-cdn.tcgplayer.com/product/531624_200w.jpg,74,23338,https://cpt.tcgcsv.com/vGg6,2024-01-26T05:03:17.27,1,Rare,033,"[Class Bonus] This card costs 1 less to materialize.<br>
At the beginning of your recollection phase, target ally you control gets +1 power until end of turn.",Regalia;Item,Guardian;Device,Fire,Guardian,,0.17,0.25,1.0,0.21,,Normal,,,,<em>The Forgelight's mastery of heat transfer theoretics became their greatest war asset.</em>,1,,
531625,Cascading Round,cascading round,https://tcgplayer-cdn.tcgplayer.com/product/531625_200w.jpg,74,23338,https://cpt.tcgcsv.com/wGg6,2024-01-26T05:03:17.27,1,Rare,034,"Renewable (If this card would be banished from the field or an intent, put it into its owner's material deck instead.)<br>
[REST]: Load Cascading Round into target unloaded Gun weapon you control.<br>
On Hit: Put the top card of your deck into your graveyard.",Regalia;Item,Ranger;Bullet,Water,Ranger,,0.25,0.43,2.09,0.36,,Normal,,2,,,0,,
531625,Cascading Round,cascading round,https://tcgplayer-cdn.tcgplayer.com/product/531625_200w.jpg,74,23338,https://cpt.tcgcsv.com/wGg6,2024-01-26T05:03:17.27,1,Rare,034,"Renewable (If this card would be banished from the field or an intent, put it into its owner's material deck instead.)<br>
[REST]: Load Cascading Round into target unloaded Gun weapon you control.<br>
On Hit: Put the top card of your deck into your graveyard.",Regalia;Item,Ranger;Bullet,Water,Ranger,,6.99,8.99,10.69,8.99,,Foil,,2,,,0,,
531626,Crystalline Mirror,crystalline mirror,https://tcgplayer-cdn.tcgplayer.com/product/531626_200w.jpg,74,23338,https://cpt.tcgcsv.com/xGg6,2024-01-26T05:03:17.27,1,Rare,035,"Whenever a phantasia enters the field under your control, glimpse 1. <br>
[Class Bonus] Banish Crystalline Mirror: Destroy target item with memory cost 0 or reserve cost 3 or less. Activate this ability only if you control three or more phantasias.",Regalia;Item,Cleric;Accessory,Water,Cleric,,0.2,0.61,9.99,0.68,,Normal,,,,,0,,
531626,Crystalline Mirror,crystalline mirror,https://tcgplayer-cdn.tcgplayer.com/product/531626_200w.jpg,74,23338,https://cpt.tcgcsv.com/xGg6,2024-01-26T05:03:17.27,1,Rare,035,"Whenever a phantasia enters the field under your control, glimpse 1. <br>
[Class Bonus] Banish Crystalline Mirror: Destroy target item with memory cost 0 or reserve cost 3 or less. Activate this ability only if you control three or more phantasias.",Regalia;Item,Cleric;Accessory,Water,Cleric,,7.99,8.21,8.99,12.86,,Foil,,,,,0,,
531627,Magebane Lash,magebane lash,https://tcgplayer-cdn.tcgplayer.com/product/531627_200w.jpg,74,23338,https://cpt.tcgcsv.com/zGg6,2024-01-26T05:03:17.27,1,Ultra Rare,036,"[Class Bonus] On Enter: Put a lash counter on your champion.<br>
Magebane Lash gets +1 power for each lash counter on your champion.<br>
[Nico Bonus] Whenever your champion is dealt non-combat damage, recover 2.",Regalia;Weapon,Guardian;Lash,Water,Guardian,,3.99,7.17,19.94,6.57,,Normal,,0,,,1,4,
531627,Magebane Lash,magebane lash,https://tcgplayer-cdn.tcgplayer.com/product/531627_200w.jpg,74,23338,https://cpt.tcgcsv.com/zGg6,2024-01-26T05:03:17.27,1,Ultra Rare,036,"[Class Bonus] On Enter: Put a lash counter on your champion.<br>
Magebane Lash gets +1 power for each lash counter on your champion.<br>
[Nico Bonus] Whenever your champion is dealt non-combat damage, recover 2.",Regalia;Weapon,Guardian;Lash,Water,Guardian,,59.98,59.99,199.99,49.99,,Foil,,0,,,1,4,
531628,Brewing Kit,brewing kit,https://tcgplayer-cdn.tcgplayer.com/product/531628_200w.jpg,74,23338,https://cpt.tcgcsv.com/BGg6,2024-01-26T05:03:17.27,1,Super Rare,037,"[REST], Sacrifice three Herbs: Look at the top six cards of your deck. You may reveal a Potion item card from among them and put it into your hand. Put the rest on the bottom of your deck in any order.",Regalia;Item,Cleric;Accessory,Wind,Cleric,,0.24,0.39,10.69,0.38,,Normal,,,,<em>The wonder of alchemy is the potential for discovery.</em>,0,,
