productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extMemoryCost,extLevel,extLife,extFlavorText,extPower,extDurability,extReserveCost,extSpeed
583968,Hire Mercenaries,Hire Mercenaries,https://tcgplayer-cdn.tcgplayer.com/product/583968_200w.jpg,74,23545,https://cpt.tcgcsv.com/nCH6,2024-10-11T04:08:17.513,1,3.01,3.18,14.0,,,Foil,Rare,047,"This card costs 1 less to activate if an opponent controls one or more allies.<br><br>
<br><br>
Look at the top two cards of your deck. Put one of those cards into your memory and the other on the bottom of your deck.",Action,Skill,Norm,Tamer,,,,,,,2,Slow
583969,Honorable Vanguard,Honorable Vanguard,https://tcgplayer-cdn.tcgplayer.com/product/583969_200w.jpg,74,23545,https://cpt.tcgcsv.com/pCH6,2024-10-11T04:08:17.513,1,1.46,3.0,8.72,2.04,,Foil,Common,048,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Norm,Warrior,,,2,<em>The emperor's gates are well-watched with these soldiers' dutiful eyes and faithful hearts.</em>,1,,2,
583969,Honorable Vanguard,Honorable Vanguard,https://tcgplayer-cdn.tcgplayer.com/product/583969_200w.jpg,74,23545,https://cpt.tcgcsv.com/pCH6,2024-10-11T04:08:17.513,1,0.08,0.18,0.75,0.12,,Normal,Common,048,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Norm,Warrior,,,2,<em>The emperor's gates are well-watched with these soldiers' dutiful eyes and faithful hearts.</em>,1,,2,
583970,Idle Thoughts,Idle Thoughts,https://tcgplayer-cdn.tcgplayer.com/product/583970_200w.jpg,74,23545,https://cpt.tcgcsv.com/qCH6,2024-10-11T04:08:17.513,1,0.01,0.18,0.52,0.05,,Normal,Common,049,"Look at the top four cards of your deck and then put them back in any order.<br><br>
Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Norm,Mage,,,,,,,1,Slow
583970,Idle Thoughts,Idle Thoughts,https://tcgplayer-cdn.tcgplayer.com/product/583970_200w.jpg,74,23545,https://cpt.tcgcsv.com/qCH6,2024-10-11T04:08:17.513,1,0.73,2.0,2.5,1.14,,Foil,Common,049,"Look at the top four cards of your deck and then put them back in any order.<br><br>
Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Norm,Mage,,,,,,,1,Slow
583971,Imperial Assassin,Imperial Assassin,https://tcgplayer-cdn.tcgplayer.com/product/583971_200w.jpg,74,23545,https://cpt.tcgcsv.com/rCH6,2024-10-11T04:08:17.513,1,0.74,0.99,4.22,2.0,,Foil,Common,050,[Class Bonus] Stealth (This unit can't be targeted by attacks unless permitted by true sight. Apply this effect only if your champion's class matches this card's class.),Ally,Human,Norm,Assassin,,,1,<em>Loyal to whoever bears the Imperial Seal.</em>,2,,3,
583971,Imperial Assassin,Imperial Assassin,https://tcgplayer-cdn.tcgplayer.com/product/583971_200w.jpg,74,23545,https://cpt.tcgcsv.com/rCH6,2024-10-11T04:08:17.513,1,0.03,0.15,0.52,0.06,,Normal,Common,050,[Class Bonus] Stealth (This unit can't be targeted by attacks unless permitted by true sight. Apply this effect only if your champion's class matches this card's class.),Ally,Human,Norm,Assassin,,,1,<em>Loyal to whoever bears the Imperial Seal.</em>,2,,3,
583972,Indolent Leisure,Indolent Leisure,https://tcgplayer-cdn.tcgplayer.com/product/583972_200w.jpg,74,23545,https://cpt.tcgcsv.com/sCH6,2024-10-11T04:08:17.513,1,3.0,5.0,18.99,4.18,,Normal,Rare,051,"Draw a card. <br><br>
<br><br>
[Class Bonus] [Level 3+] Draw a card into your memory. (Apply this effect only if your champion's class matches this card's class and only if your champion is level 3 or higher.)",Action,Spell,Norm,Cleric;Mage,,,,,,,3,Slow
583972,Indolent Leisure,Indolent Leisure,https://tcgplayer-cdn.tcgplayer.com/product/583972_200w.jpg,74,23545,https://cpt.tcgcsv.com/sCH6,2024-10-11T04:08:17.513,1,39.99,46.85,82.97,41.92,,Foil,Rare,051,"Draw a card. <br><br>
<br><br>
[Class Bonus] [Level 3+] Draw a card into your memory. (Apply this effect only if your champion's class matches this card's class and only if your champion is level 3 or higher.)",Action,Spell,Norm,Cleric;Mage,,,,,,,3,Slow
583973,Inner Court Schemer,Inner Court Schemer,https://tcgplayer-cdn.tcgplayer.com/product/583973_200w.jpg,74,23545,https://cpt.tcgcsv.com/tCH6,2024-10-11T04:08:17.513,1,0.05,0.18,0.52,0.06,,Normal,Common,052,"On Attack: You may remove a preparation counter from your champion. If you do, this attack gets +2 power.",Ally,Human,Norm,Assassin,,,3,<em>The dynasty's darkest secrets are often kept in the innermost walls of the palace.</em>,1,,2,
583973,Inner Court Schemer,Inner Court Schemer,https://tcgplayer-cdn.tcgplayer.com/product/583973_200w.jpg,74,23545,https://cpt.tcgcsv.com/tCH6,2024-10-11T04:08:17.513,1,0.38,3.25,6.44,0.8,,Foil,Common,052,"On Attack: You may remove a preparation counter from your champion. If you do, this attack gets +2 power.",Ally,Human,Norm,Assassin,,,3,<em>The dynasty's darkest secrets are often kept in the innermost walls of the palace.</em>,1,,2,
583974,Inspiring Call,Inspiring Call,https://tcgplayer-cdn.tcgplayer.com/product/583974_200w.jpg,74,23545,https://cpt.tcgcsv.com/vCH6,2024-10-11T04:08:17.513,1,0.95,1.73,4.99,1.91,,Foil,Common,053,"This card costs 2 less to activate if your champion has attacked this turn.<br><br>
Allies you control get +1 power until end of turn. Draw a card into your memory.",Action,Action,Norm,Warrior,,,,<em>War cannot be won alone.</em>,,,3,Fast
583974,Inspiring Call,Inspiring Call,https://tcgplayer-cdn.tcgplayer.com/product/583974_200w.jpg,74,23545,https://cpt.tcgcsv.com/vCH6,2024-10-11T04:08:17.513,1,0.08,0.17,0.52,0.11,,Normal,Common,053,"This card costs 2 less to activate if your champion has attacked this turn.<br><br>
Allies you control get +1 power until end of turn. Draw a card into your memory.",Action,Action,Norm,Warrior,,,,<em>War cannot be won alone.</em>,,,3,Fast
583975,Invective Instruction,Invective Instruction,https://tcgplayer-cdn.tcgplayer.com/product/583975_200w.jpg,74,23545,https://cpt.tcgcsv.com/wCH6,2024-10-11T04:08:17.513,1,0.11,0.25,0.99,0.2,,Normal,Uncommon,054,"Target ally gets +3 power until end of turn. <br><br>
<br><br>
[Class Bonus] If you control a non-Human ally, draw a card into your memory. (Apply this effect only if your champion's class matches this card's class.)",Action,Skill,Norm,Tamer,,,,<em>Not even animals are immune to the Luopan.</em>,,,2,Slow
583975,Invective Instruction,Invective Instruction,https://tcgplayer-cdn.tcgplayer.com/product/583975_200w.jpg,74,23545,https://cpt.tcgcsv.com/wCH6,2024-10-11T04:08:17.513,1,0.85,3.95,12.99,3.33,,Foil,Uncommon,054,"Target ally gets +3 power until end of turn. <br><br>
<br><br>
[Class Bonus] If you control a non-Human ally, draw a card into your memory. (Apply this effect only if your champion's class matches this card's class.)",Action,Skill,Norm,Tamer,,,,<em>Not even animals are immune to the Luopan.</em>,,,2,Slow
583976,Keep of the Golden Sashes,Keep of the Golden Sashes,https://tcgplayer-cdn.tcgplayer.com/product/583976_200w.jpg,74,23545,https://cpt.tcgcsv.com/xCH6,2024-10-11T04:08:17.513,1,4.0,6.0,7.99,5.99,,Foil,Super Rare,055,"The first card your opponents activate each turn costs 1 more to activate.<br><br>
<br><br>
Upkeep — At the beginning of your recollection phase, you may banish two cards from your graveyard. If you don't, sacrifice Keep of the Golden Sashes.",Domain;Unique,Castle,Norm,Cleric,,,,,,,4,
583976,Keep of the Golden Sashes,Keep of the Golden Sashes,https://tcgplayer-cdn.tcgplayer.com/product/583976_200w.jpg,74,23545,https://cpt.tcgcsv.com/xCH6,2024-10-11T04:08:17.513,1,0.25,0.5,11.98,0.47,,Normal,Super Rare,055,"The first card your opponents activate each turn costs 1 more to activate.<br><br>
<br><br>
Upkeep — At the beginning of your recollection phase, you may banish two cards from your graveyard. If you don't, sacrifice Keep of the Golden Sashes.",Domain;Unique,Castle,Norm,Cleric,,,,,,,4,
583977,Kind Beastcaller,Kind Beastcaller,https://tcgplayer-cdn.tcgplayer.com/product/583977_200w.jpg,74,23545,https://cpt.tcgcsv.com/zCH6,2024-10-11T04:08:17.513,1,0.21,0.72,5.99,0.71,,Normal,Rare,056,[Class Bonus] On Enter: Look at the top five cards of your deck. You may reveal an Animal or Beast ally card from among them and put it into your hand. Put the rest on the bottom of your deck in any order.,Ally,Human,Norm,Tamer,,,3,<em>The carrot lures better than the stick.</em>,2,,3,
583977,Kind Beastcaller,Kind Beastcaller,https://tcgplayer-cdn.tcgplayer.com/product/583977_200w.jpg,74,23545,https://cpt.tcgcsv.com/zCH6,2024-10-11T04:08:17.513,1,2.0,7.2,8.99,6.79,,Foil,Rare,056,[Class Bonus] On Enter: Look at the top five cards of your deck. You may reveal an Animal or Beast ally card from among them and put it into your hand. Put the rest on the bottom of your deck in any order.,Ally,Human,Norm,Tamer,,,3,<em>The carrot lures better than the stick.</em>,2,,3,
583978,Lead with Force,Lead with Force,https://tcgplayer-cdn.tcgplayer.com/product/583978_200w.jpg,74,23545,https://cpt.tcgcsv.com/BCH6,2024-10-11T04:08:17.513,1,0.65,0.95,5.0,,,Foil,Common,057,"[Class Bonus] This card costs 1 less to activate. (Apply this effect only if your champion's class matches this card's class.)<br><br>
<br><br>
Target ally gets +1 life until end of turn. If that ally is an Animal or a Beast, put a buff counter on it. (Allies get +1 power and +1 life for each buff counter on them.)",Action,Skill,Norm,Tamer,,,,,,,3,Fast
583978,Lead with Force,Lead with Force,https://tcgplayer-cdn.tcgplayer.com/product/583978_200w.jpg,74,23545,https://cpt.tcgcsv.com/BCH6,2024-10-11T04:08:17.513,1,0.03,0.16,0.52,0.07,,Normal,Common,057,"[Class Bonus] This card costs 1 less to activate. (Apply this effect only if your champion's class matches this card's class.)<br><br>
<br><br>
Target ally gets +1 life until end of turn. If that ally is an Animal or a Beast, put a buff counter on it. (Allies get +1 power and +1 life for each buff counter on them.)",Action,Skill,Norm,Tamer,,,,,,,3,Fast
583979,Lost Wisdom,Lost Wisdom,https://tcgplayer-cdn.tcgplayer.com/product/583979_200w.jpg,74,23545,https://cpt.tcgcsv.com/CCH6,2024-10-11T04:08:17.513,1,0.1,0.45,1.4,0.44,,Normal,Rare,058,"[Class Bonus] This card costs 2 less to activate if you control one or more unique allies.<br><br>
<br><br>
Return a Spell card from your graveyard to your memory.",Action,Skill,Norm,Cleric;Mage,,,,<em>Knowledge sought from the pages of the past.</em>,,,4,Slow
583979,Lost Wisdom,Lost Wisdom,https://tcgplayer-cdn.tcgplayer.com/product/583979_200w.jpg,74,23545,https://cpt.tcgcsv.com/CCH6,2024-10-11T04:08:17.513,1,2.48,3.76,9.99,,,Foil,Rare,058,"[Class Bonus] This card costs 2 less to activate if you control one or more unique allies.<br><br>
<br><br>
Return a Spell card from your graveyard to your memory.",Action,Skill,Norm,Cleric;Mage,,,,<em>Knowledge sought from the pages of the past.</em>,,,4,Slow
583980,Lumbering Steed,Lumbering Steed,https://tcgplayer-cdn.tcgplayer.com/product/583980_200w.jpg,74,23545,https://cpt.tcgcsv.com/DCH6,2024-10-11T04:08:17.513,1,1.62,1.93,6.18,2.18,,Foil,Uncommon,059,"Hindered (This ally enters the field rested.) <br><br>
<br><br>
(2): Lumbering Steed gets +1 life until end of turn.",Ally,Animal;Horse,Norm,Tamer,,,3,"<em>Though slow to get going, this breed serves as the hardiest mount for the frontline cavalry, capable of breaking through the most entrenched frontlines.</em>",3,,4,
583980,Lumbering Steed,Lumbering Steed,https://tcgplayer-cdn.tcgplayer.com/product/583980_200w.jpg,74,23545,https://cpt.tcgcsv.com/DCH6,2024-10-11T04:08:17.513,1,0.08,0.23,0.99,0.14,,Normal,Uncommon,059,"Hindered (This ally enters the field rested.) <br><br>
<br><br>
(2): Lumbering Steed gets +1 life until end of turn.",Ally,Animal;Horse,Norm,Tamer,,,3,"<em>Though slow to get going, this breed serves as the hardiest mount for the frontline cavalry, capable of breaking through the most entrenched frontlines.</em>",3,,4,
583981,Marksman Captain,Marksman Captain,https://tcgplayer-cdn.tcgplayer.com/product/583981_200w.jpg,74,23545,https://cpt.tcgcsv.com/FCH6,2024-10-11T04:08:17.513,1,3.0,7.25,10.99,3.76,,Foil,Uncommon,060,"Ranged 2 (As long as this unit is distant, its attacks get +2 power.)<br><br>
<br><br>
On Enter: Another target unit you control becomes distant. (Units stay distant until the end of their controller's turn.)<br><br>
<br><br>
[Class Bonus] Floating Memory",Ally,Human,Norm,Ranger,,,2,,1,,2,
583981,Marksman Captain,Marksman Captain,https://tcgplayer-cdn.tcgplayer.com/product/583981_200w.jpg,74,23545,https://cpt.tcgcsv.com/FCH6,2024-10-11T04:08:17.513,1,0.19,0.25,0.99,0.22,,Normal,Uncommon,060,"Ranged 2 (As long as this unit is distant, its attacks get +2 power.)<br><br>
<br><br>
On Enter: Another target unit you control becomes distant. (Units stay distant until the end of their controller's turn.)<br><br>
<br><br>
[Class Bonus] Floating Memory",Ally,Human,Norm,Ranger,,,2,,1,,2,
583982,Mnemonic Charm,Mnemonic Charm,https://tcgplayer-cdn.tcgplayer.com/product/583982_200w.jpg,74,23545,https://cpt.tcgcsv.com/GCH6,2024-10-11T04:08:17.513,1,0.08,0.2,0.52,0.14,,Normal,Common,061,"On Enter: Draw a card into your memory.<br><br>
 <br><br>
[Class Bonus] Sacrifice Mnemonic Charm: Empower 2. (The next Spell card you activate this turn activates and resolves as if your champion got +2 level. Activate this ability only if your champion's class matches this card's class.)",Item,Scripture,Norm,Cleric;Mage,,,,,,,2,
583982,Mnemonic Charm,Mnemonic Charm,https://tcgplayer-cdn.tcgplayer.com/product/583982_200w.jpg,74,23545,https://cpt.tcgcsv.com/GCH6,2024-10-11T04:08:17.513,1,10.81,13.59,22.45,15.37,,Foil,Common,061,"On Enter: Draw a card into your memory.<br><br>
 <br><br>
[Class Bonus] Sacrifice Mnemonic Charm: Empower 2. (The next Spell card you activate this turn activates and resolves as if your champion got +2 level. Activate this ability only if your champion's class matches this card's class.)",Item,Scripture,Norm,Cleric;Mage,,,,,,,2,
583983,Mortal Ambition,Mortal Ambition,https://tcgplayer-cdn.tcgplayer.com/product/583983_200w.jpg,74,23545,https://cpt.tcgcsv.com/HCH6,2024-10-23T13:46:04.907,1,68.0,107.35,149.99,62.19,,Foil,Ultra Rare,062,"This card costs 2 less to activate for each unique ally you control.<br>
<br>
<br>
<br>
Until end of turn, Human and Horse allies you control get +1 life and gain ambush and steadfast.",Action,Skill,Norm,Tamer,,,,"<em>In the midst of chaos, there is opportunity.</em>",,,6,Fast
583983,Mortal Ambition,Mortal Ambition,https://tcgplayer-cdn.tcgplayer.com/product/583983_200w.jpg,74,23545,https://cpt.tcgcsv.com/HCH6,2024-10-23T13:46:04.907,1,2.08,3.98,19.34,3.17,,Normal,Ultra Rare,062,"This card costs 2 less to activate for each unique ally you control.<br>
<br>
<br>
<br>
Until end of turn, Human and Horse allies you control get +1 life and gain ambush and steadfast.",Action,Skill,Norm,Tamer,,,,"<em>In the midst of chaos, there is opportunity.</em>",,,6,Fast
583984,Mystic Purifier,Mystic Purifier,https://tcgplayer-cdn.tcgplayer.com/product/583984_200w.jpg,74,23545,https://cpt.tcgcsv.com/JCH6,2024-10-11T04:08:17.513,1,0.05,0.23,0.75,0.23,,Normal,Uncommon,063,"On Enter: You may pay (2). When you do, destroy target phantasia.",Ally,Human,Norm,Cleric,,,2,"<em>Let's deep clean the temple! We're cleaning everything, from dust to evil spirits!</em>",1,,2,
583984,Mystic Purifier,Mystic Purifier,https://tcgplayer-cdn.tcgplayer.com/product/583984_200w.jpg,74,23545,https://cpt.tcgcsv.com/JCH6,2024-10-11T04:08:17.513,1,4.04,4.5,6.99,6.86,,Foil,Uncommon,063,"On Enter: You may pay (2). When you do, destroy target phantasia.",Ally,Human,Norm,Cleric,,,2,"<em>Let's deep clean the temple! We're cleaning everything, from dust to evil spirits!</em>",1,,2,
583985,Nascent Barrier,Nascent Barrier,https://tcgplayer-cdn.tcgplayer.com/product/583985_200w.jpg,74,23545,https://cpt.tcgcsv.com/KCH6,2024-10-11T04:08:17.513,1,8.84,10.0,13.7,8.84,,Foil,Uncommon,064,"[Class Bonus] Prevent the next 1+LV damage that would be dealt to your champion this turn.<br><br>
<br><br>
[Level 3+] Glimpse 3. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Reaction;Spell,Norm,Cleric,,,,,,,2,Fast
583985,Nascent Barrier,Nascent Barrier,https://tcgplayer-cdn.tcgplayer.com/product/583985_200w.jpg,74,23545,https://cpt.tcgcsv.com/KCH6,2024-10-11T04:08:17.513,1,0.13,0.25,0.75,0.23,,Normal,Uncommon,064,"[Class Bonus] Prevent the next 1+LV damage that would be dealt to your champion this turn.<br><br>
<br><br>
[Level 3+] Glimpse 3. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Reaction;Spell,Norm,Cleric,,,,,,,2,Fast
583986,Nascent Blast,Nascent Blast,https://tcgplayer-cdn.tcgplayer.com/product/583986_200w.jpg,74,23545,https://cpt.tcgcsv.com/LCH6,2024-10-11T04:08:17.513,1,0.08,0.18,0.7,0.12,,Normal,Common,065,"Deal 3 damage to target unit. If Nascent Blast is empowered, put it into your memory.",Action,Spell,Norm,Cleric;Mage,,,,"<em>""With the Luopan, the Golden Sashes shall lead a new future for Sanguo and carve our own path.""
– Zhang Jiao, Savior of Peace</em>",,,3,Fast
583986,Nascent Blast,Nascent Blast,https://tcgplayer-cdn.tcgplayer.com/product/583986_200w.jpg,74,23545,https://cpt.tcgcsv.com/LCH6,2024-10-11T04:08:17.513,1,5.53,9.0,16.67,7.88,,Foil,Common,065,"Deal 3 damage to target unit. If Nascent Blast is empowered, put it into your memory.",Action,Spell,Norm,Cleric;Mage,,,,"<em>""With the Luopan, the Golden Sashes shall lead a new future for Sanguo and carve our own path.""
– Zhang Jiao, Savior of Peace</em>",,,3,Fast
583987,Ordinary Horse,Ordinary Horse,https://tcgplayer-cdn.tcgplayer.com/product/583987_200w.jpg,74,23545,https://cpt.tcgcsv.com/MCH6,2024-10-11T04:08:17.513,1,0.85,1.88,7.19,2.2,,Foil,Common,066,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Animal;Horse,Norm,Tamer,,,3,<em>There's nothing special that about it. It's just a horse.</em>,1,,3,
583987,Ordinary Horse,Ordinary Horse,https://tcgplayer-cdn.tcgplayer.com/product/583987_200w.jpg,74,23545,https://cpt.tcgcsv.com/MCH6,2024-10-11T04:08:17.513,1,0.01,0.18,0.52,0.1,,Normal,Common,066,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Animal;Horse,Norm,Tamer,,,3,<em>There's nothing special that about it. It's just a horse.</em>,1,,3,
583988,"Paired Minds, Kindred Souls",Paired Minds Kindred Souls,https://tcgplayer-cdn.tcgplayer.com/product/583988_200w.jpg,74,23545,https://cpt.tcgcsv.com/NCH6,2024-10-11T04:08:17.513,1,0.74,1.4,15.96,1.16,,Normal,Super Rare,067,"Look at the top ten cards of your deck. Reveal a Horse ally card from among them and put it into your hand. Put the rest on the bottom of your deck in any order. <br><br>
<br><br>
[Class Bonus] If you control a unique ally, the next Horse ally card you activate this turn costs 2 less to activate.",Action,Skill,Norm,Warrior,,,,,,,3,Slow
583988,"Paired Minds, Kindred Souls",Paired Minds Kindred Souls,https://tcgplayer-cdn.tcgplayer.com/product/583988_200w.jpg,74,23545,https://cpt.tcgcsv.com/NCH6,2024-10-11T04:08:17.513,1,8.0,10.0,30.0,21.99,,Foil,Super Rare,067,"Look at the top ten cards of your deck. Reveal a Horse ally card from among them and put it into your hand. Put the rest on the bottom of your deck in any order. <br><br>
<br><br>
[Class Bonus] If you control a unique ally, the next Horse ally card you activate this turn costs 2 less to activate.",Action,Skill,Norm,Warrior,,,,,,,3,Slow
583989,Palace Guard,Palace Guard,https://tcgplayer-cdn.tcgplayer.com/product/583989_200w.jpg,74,23545,https://cpt.tcgcsv.com/PCH6,2024-10-11T04:08:17.513,1,0.05,0.18,0.75,0.08,,Normal,Common,068,"Taunt (While awake, this ally must be targeted before other units you control during your oppent's attack declarations if able.)<br><br>
<br><br>
[Class Bonus] Retort 2 (As long as this ally is retaliating, it gets +2 power.)",Ally,Human,Norm,Guardian,,,3,,1,,3,
583989,Palace Guard,Palace Guard,https://tcgplayer-cdn.tcgplayer.com/product/583989_200w.jpg,74,23545,https://cpt.tcgcsv.com/PCH6,2024-10-11T04:08:17.513,1,0.7,1.93,5.98,1.55,,Foil,Common,068,"Taunt (While awake, this ally must be targeted before other units you control during your oppent's attack declarations if able.)<br><br>
<br><br>
[Class Bonus] Retort 2 (As long as this ally is retaliating, it gets +2 power.)",Ally,Human,Norm,Guardian,,,3,,1,,3,
583990,Promising Recruit,Promising Recruit,https://tcgplayer-cdn.tcgplayer.com/product/583990_200w.jpg,74,23545,https://cpt.tcgcsv.com/QCH6,2024-10-11T04:08:17.513,1,1.22,1.94,8.0,1.94,,Foil,Rare,069,"[Level 2+] At the beginning of your end phase, put a buff counter on Promising Recruit. (Allies get +1 power and +1 life for each buff counter on them. Apply this effect only if your champion is level 2 or higher.)",Ally,Human,Norm,Warrior,,,2,<em>Instincts hone quickly on the battlefield.</em>,1,,3,
583990,Promising Recruit,Promising Recruit,https://tcgplayer-cdn.tcgplayer.com/product/583990_200w.jpg,74,23545,https://cpt.tcgcsv.com/QCH6,2024-10-11T04:08:17.513,1,0.09,0.25,1.39,0.13,,Normal,Rare,069,"[Level 2+] At the beginning of your end phase, put a buff counter on Promising Recruit. (Allies get +1 power and +1 life for each buff counter on them. Apply this effect only if your champion is level 2 or higher.)",Ally,Human,Norm,Warrior,,,2,<em>Instincts hone quickly on the battlefield.</em>,1,,3,
583991,Razor Broadhead,Razor Broadhead,https://tcgplayer-cdn.tcgplayer.com/product/583991_200w.jpg,74,23545,https://cpt.tcgcsv.com/RCH6,2024-10-11T04:08:17.513,1,0.05,0.2,0.75,0.11,,Normal,Uncommon,070,"[REST]: Load Razor Broadhead into target unloaded Bow weapon you control. <br><br>
<br><br>
On Attack: If the attacker is distant, Razor Broadhead gets +3 power.",Item,Arrow,Norm,Ranger,,,,"<em>First crafted for beasts, then adapted for armor.</em>",3,,3,
583991,Razor Broadhead,Razor Broadhead,https://tcgplayer-cdn.tcgplayer.com/product/583991_200w.jpg,74,23545,https://cpt.tcgcsv.com/RCH6,2024-10-11T04:08:17.513,1,0.5,1.95,4.72,1.49,,Foil,Uncommon,070,"[REST]: Load Razor Broadhead into target unloaded Bow weapon you control. <br><br>
<br><br>
On Attack: If the attacker is distant, Razor Broadhead gets +3 power.",Item,Arrow,Norm,Ranger,,,,"<em>First crafted for beasts, then adapted for armor.</em>",3,,3,
583992,Reckless Slash,Reckless Slash,https://tcgplayer-cdn.tcgplayer.com/product/583992_200w.jpg,74,23545,https://cpt.tcgcsv.com/SCH6,2024-10-11T04:08:17.513,1,0.7,1.5,5.0,1.71,,Foil,Common,071,,Attack,Sword,Norm,Warrior,,,,<em>Sometimes the best solution is straight forward.</em>,3,,2,
583992,Reckless Slash,Reckless Slash,https://tcgplayer-cdn.tcgplayer.com/product/583992_200w.jpg,74,23545,https://cpt.tcgcsv.com/SCH6,2024-10-11T04:08:17.513,1,0.08,0.18,0.75,0.08,,Normal,Common,071,,Attack,Sword,Norm,Warrior,,,,<em>Sometimes the best solution is straight forward.</em>,3,,2,
583993,Regenerate,Regenerate,https://tcgplayer-cdn.tcgplayer.com/product/583993_200w.jpg,74,23545,https://cpt.tcgcsv.com/TCH6,2024-10-11T04:08:17.513,1,0.01,0.18,0.52,0.13,,Normal,Common,072,"Draw a card into your memory. <br><br>
<br><br>
[Class Bonus] [Damage 10+] Recover 2.  (To recover, remove that many damage counters from your champion. Apply this effect only if there are ten or more damage counters on your champion.)",Action,Skill,Norm,Warrior;Cleric,,,,,,,2,Fast
583993,Regenerate,Regenerate,https://tcgplayer-cdn.tcgplayer.com/product/583993_200w.jpg,74,23545,https://cpt.tcgcsv.com/TCH6,2024-10-11T04:08:17.513,1,2.0,4.75,8.99,2.97,,Foil,Common,072,"Draw a card into your memory. <br><br>
<br><br>
[Class Bonus] [Damage 10+] Recover 2.  (To recover, remove that many damage counters from your champion. Apply this effect only if there are ten or more damage counters on your champion.)",Action,Skill,Norm,Warrior;Cleric,,,,,,,2,Fast
583994,Royal Bear,Royal Bear,https://tcgplayer-cdn.tcgplayer.com/product/583994_200w.jpg,74,23545,https://cpt.tcgcsv.com/VCH6,2024-10-11T04:08:17.513,1,0.8,4.38,7.98,1.04,,Foil,Common,073,"Pride 2 (This ally won't obey you unless your champion is level 2 or higher. You can't attack with, intercept with, or activate abilities of allies that don't obey you.)<br><br>
<br><br>
[Class Bonus] Royal Bear gets +1 power and +1 life.",Ally,Beast;Bear,Norm,Tamer,,,3,,2,,4,
583994,Royal Bear,Royal Bear,https://tcgplayer-cdn.tcgplayer.com/product/583994_200w.jpg,74,23545,https://cpt.tcgcsv.com/VCH6,2024-10-11T04:08:17.513,1,0.03,0.16,0.75,0.05,,Normal,Common,073,"Pride 2 (This ally won't obey you unless your champion is level 2 or higher. You can't attack with, intercept with, or activate abilities of allies that don't obey you.)<br><br>
<br><br>
[Class Bonus] Royal Bear gets +1 power and +1 life.",Ally,Beast;Bear,Norm,Tamer,,,3,,2,,4,
583995,Savage Arrow,Savage Arrow,https://tcgplayer-cdn.tcgplayer.com/product/583995_200w.jpg,74,23545,https://cpt.tcgcsv.com/WCH6,2024-10-11T04:08:17.513,1,0.03,0.18,0.52,0.1,,Normal,Common,074,"[REST]: Load Savage Arrow into target unloaded Bow weapon you control. (As a weapon is used for an attack, all of its loaded cards are put into the attacker's intent.)<br><br>
<br><br>
Floating Memory",Item,Arrow,Norm,Ranger,,,,,3,,2,
583995,Savage Arrow,Savage Arrow,https://tcgplayer-cdn.tcgplayer.com/product/583995_200w.jpg,74,23545,https://cpt.tcgcsv.com/WCH6,2024-10-11T04:08:17.513,1,0.7,3.0,8.68,0.85,,Foil,Common,074,"[REST]: Load Savage Arrow into target unloaded Bow weapon you control. (As a weapon is used for an attack, all of its loaded cards are put into the attacker's intent.)<br><br>
<br><br>
Floating Memory",Item,Arrow,Norm,Ranger,,,,,3,,2,
583996,Savage Attack,Savage Attack,https://tcgplayer-cdn.tcgplayer.com/product/583996_200w.jpg,74,23545,https://cpt.tcgcsv.com/XCH6,2024-10-11T04:08:17.513,1,0.75,1.75,9.99,1.36,,Foil,Common,075,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Attack,Sword,Norm,Warrior,,,,<em>The most simple strategy often is the clearest.</em>,2,,3,
583996,Savage Attack,Savage Attack,https://tcgplayer-cdn.tcgplayer.com/product/583996_200w.jpg,74,23545,https://cpt.tcgcsv.com/XCH6,2024-10-11T04:08:17.513,1,0.01,0.18,0.52,0.16,,Normal,Common,075,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Attack,Sword,Norm,Warrior,,,,<em>The most simple strategy often is the clearest.</em>,2,,3,
