productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMemoryCost,extSpeed,extFlavorText,extLevel,extLife,extPower,extDurability
512643,Spirit of Serene Fire,Spirit of Serene Fire,https://tcgplayer-cdn.tcgplayer.com/product/512643_200w.jpg,74,23212,https://cpt.tcgcsv.com/T376,2023-08-25T04:03:10.707,1,Ultra Rare,001,"On Enter: Glimpse 6. Draw six cards. 
<br>
Lineage Release — Recover 6. <em>(Activate this ability by banishing this card from your champion's inner lineage.)</em>",Champion,Spirit,Fire,Spirit,,18.73,19.99,34.99,24.39,,Normal,0,,<em>Searing insight found within all-consuming flame.</em>,0,15,,
512646,Spirit of Serene Water,Spirit of Serene Water,https://tcgplayer-cdn.tcgplayer.com/product/512646_200w.jpg,74,23212,https://cpt.tcgcsv.com/X376,2023-08-25T04:03:10.707,1,Ultra Rare,002,"On Enter: Glimpse 6. Draw six cards. 
<br>
Lineage Release — Recover 6. <em>(Activate this ability by banishing this card from your champion's inner lineage.)</em>",Champion,Spirit,Water,Spirit,,8.63,10.0,20.0,8.93,,Normal,0,,<em>Overflowing visions immersed within the waves.</em>,0,15,,
512646,Spirit of Serene Water,Spirit of Serene Water,https://tcgplayer-cdn.tcgplayer.com/product/512646_200w.jpg,74,23212,https://cpt.tcgcsv.com/X376,2023-08-25T04:03:10.707,1,Ultra Rare,002,"On Enter: Glimpse 6. Draw six cards. 
<br>
Lineage Release — Recover 6. <em>(Activate this ability by banishing this card from your champion's inner lineage.)</em>",Champion,Spirit,Water,Spirit,,48.0,49.0,51.9,42.9,,Foil,0,,<em>Overflowing visions immersed within the waves.</em>,0,15,,
512651,Spirit of Serene Wind,Spirit of Serene Wind,https://tcgplayer-cdn.tcgplayer.com/product/512651_200w.jpg,74,23212,https://cpt.tcgcsv.com/2576,2023-08-25T04:03:10.707,1,Ultra Rare,003,"On Enter: Glimpse 6. Draw six cards. 
<br>
Lineage Release — Recover 6. <em>(Activate this ability by banishing this card from your champion's inner lineage.)</em>",Champion,Spirit,Wind,Spirit,,51.46,55.97,69.99,44.99,,Foil,0,,<em>Cunning intuition trapped within the vortex's eye.</em>,0,15,,
512651,Spirit of Serene Wind,Spirit of Serene Wind,https://tcgplayer-cdn.tcgplayer.com/product/512651_200w.jpg,74,23212,https://cpt.tcgcsv.com/2576,2023-08-25T04:03:10.707,1,Ultra Rare,003,"On Enter: Glimpse 6. Draw six cards. 
<br>
Lineage Release — Recover 6. <em>(Activate this ability by banishing this card from your champion's inner lineage.)</em>",Champion,Spirit,Wind,Spirit,,14.94,14.97,14.99,12.6,,Normal,0,,<em>Cunning intuition trapped within the vortex's eye.</em>,0,15,,
512657,Azure Protective Trinket,Azure Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512657_200w.jpg,74,23212,https://cpt.tcgcsv.com/9576,2023-08-25T04:03:10.707,1,Uncommon,005,Banish Azure Protective Trinket: Banish up to three target fire element cards from a single graveyard.,Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.19,1.0,2.0,0.26,,Foil,0,,<em>An enchanted pendant that provides soothing relief from the scorching summer heat.</em>,,,,
512657,Azure Protective Trinket,Azure Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512657_200w.jpg,74,23212,https://cpt.tcgcsv.com/9576,2023-08-25T04:03:10.707,1,Uncommon,005,Banish Azure Protective Trinket: Banish up to three target fire element cards from a single graveyard.,Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.05,0.15,1.99,0.14,,Normal,0,,<em>An enchanted pendant that provides soothing relief from the scorching summer heat.</em>,,,,
512659,Crimson Protective Trinket,Crimson Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512659_200w.jpg,74,23212,https://cpt.tcgcsv.com/c576,2023-08-25T04:03:10.707,1,Uncommon,006,Banish Crimson Protective Trinket: Target opponent reveals two cards at random from their memory. Banish each wind element card revealed this way.,Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.79,1.25,5.0,1.24,,Foil,1,,<em>A magical armlet that channels and disperses galestorm winds into a pleasant puff of air.</em>,,,,
512659,Crimson Protective Trinket,Crimson Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512659_200w.jpg,74,23212,https://cpt.tcgcsv.com/c576,2023-08-25T04:03:10.707,1,Uncommon,006,Banish Crimson Protective Trinket: Target opponent reveals two cards at random from their memory. Banish each wind element card revealed this way.,Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.04,0.15,1.31,0.13,,Normal,1,,<em>A magical armlet that channels and disperses galestorm winds into a pleasant puff of air.</em>,,,,
512660,Quicksilver Grail (007),Quicksilver Grail 007,https://tcgplayer-cdn.tcgplayer.com/product/512660_200w.jpg,74,23212,https://cpt.tcgcsv.com/d576,2023-08-25T04:03:10.707,1,Ultra Rare,007,"Divine Relic <em>(You can only have one card with this keyword in your material deck.)</em>
<br>
On Enter: Banish a non-champion card from your material deck face down.
<br>
Banish Quicksilver Grail: You may play the banished card. <em>(You still pay for its costs.)</em>",Item;Regalia,Artifact;Cleric,Norm,Cleric,,149.0,149.21,149.99,73.31,,Normal,0,,,,,,
512661,Tariff Ring,Tariff Ring,https://tcgplayer-cdn.tcgplayer.com/product/512661_200w.jpg,74,23212,https://cpt.tcgcsv.com/f576,2023-08-25T20:43:48.337,1,Common,008,"Banish Tariff Ring: Until end of turn, players can't declare attacks unless they pay (2) for each attack declaration. Activate this ability only during an opponent's recollection phase.",Item;Regalia,Accessory;Guardian,Norm,Guardian,,0.04,0.2,1.35,0.2,,Normal,0,,"<em>If profits are to be made, bring enough to share.</em>",,,,
512661,Tariff Ring,Tariff Ring,https://tcgplayer-cdn.tcgplayer.com/product/512661_200w.jpg,74,23212,https://cpt.tcgcsv.com/f576,2023-08-25T20:43:48.337,1,Common,008,"Banish Tariff Ring: Until end of turn, players can't declare attacks unless they pay (2) for each attack declaration. Activate this ability only during an opponent's recollection phase.",Item;Regalia,Accessory;Guardian,Norm,Guardian,,0.99,1.99,5.0,1.08,,Foil,0,,"<em>If profits are to be made, bring enough to share.</em>",,,,
512662,Viridian Protective Trinket,Viridian Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512662_200w.jpg,74,23212,https://cpt.tcgcsv.com/g576,2024-03-18T16:35:44.073,1,Uncommon,010,"During your turn, water element cards your opponents activate cost 2 more to activate.",Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.05,0.2,1.0,0.19,,Normal,0,,<em>A charmed ring that funnels and tapers torrential downpours into a revitalizing mist.</em>,,,,
512662,Viridian Protective Trinket,Viridian Protective Trinket,https://tcgplayer-cdn.tcgplayer.com/product/512662_200w.jpg,74,23212,https://cpt.tcgcsv.com/g576,2024-03-18T16:35:44.073,1,Uncommon,010,"During your turn, water element cards your opponents activate cost 2 more to activate.",Item;Regalia,Accessory;Cleric,Norm,Cleric,,0.7,0.92,4.99,0.92,,Foil,0,,<em>A charmed ring that funnels and tapers torrential downpours into a revitalizing mist.</em>,,,,
512668,Beastsoul Visage,Beastsoul Visage,https://tcgplayer-cdn.tcgplayer.com/product/512668_200w.jpg,74,23212,https://cpt.tcgcsv.com/n576,2023-08-25T04:03:10.707,1,Rare,011,"Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em>
<br>
Linked ally gets +2power?, has pride 3, and is a Beast in addition to its other types.",Item;Regalia,Accessory;Tamer,Fire,Tamer,,0.43,1.77,7.95,0.45,,Foil,0,,<em>Even a small mutt can be made to look like a ferocious beast.</em>,,,,
512668,Beastsoul Visage,Beastsoul Visage,https://tcgplayer-cdn.tcgplayer.com/product/512668_200w.jpg,74,23212,https://cpt.tcgcsv.com/n576,2023-08-25T04:03:10.707,1,Rare,011,"Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em>
<br>
Linked ally gets +2power?, has pride 3, and is a Beast in addition to its other types.",Item;Regalia,Accessory;Tamer,Fire,Tamer,,0.05,0.23,2.0,0.18,,Normal,0,,<em>Even a small mutt can be made to look like a ferocious beast.</em>,,,,
512669,Explosive Rune,Explosive Rune,https://tcgplayer-cdn.tcgplayer.com/product/512669_200w.jpg,74,23212,https://cpt.tcgcsv.com/p576,2023-08-25T04:03:10.707,1,Rare,012,"Banish Explosive Rune: Deal 1 damage to target ally. Class Bonus: If that ally is attacking, deal 2 damage to it instead.",Item;Regalia,Artifact;Mage,Fire,Mage,,0.05,0.2,3.99,0.11,,Normal,0,,<em>The labrynthine catacombs of Varuck are littered with both inventions and victims of mad wizards.</em>,,,,
512669,Explosive Rune,Explosive Rune,https://tcgplayer-cdn.tcgplayer.com/product/512669_200w.jpg,74,23212,https://cpt.tcgcsv.com/p576,2023-08-25T04:03:10.707,1,Rare,012,"Banish Explosive Rune: Deal 1 damage to target ally. Class Bonus: If that ally is attacking, deal 2 damage to it instead.",Item;Regalia,Artifact;Mage,Fire,Mage,,0.1,0.35,19.99,0.24,,Foil,0,,<em>The labrynthine catacombs of Varuck are littered with both inventions and victims of mad wizards.</em>,,,,
512670,Firetongue,Firetongue,https://tcgplayer-cdn.tcgplayer.com/product/512670_200w.jpg,74,23212,https://cpt.tcgcsv.com/q576,2023-08-25T04:03:10.707,1,Rare,013,"[Class Bonus] On Attack: You may banish a fire element card from your graveyard. If you do, put a durability counter on Firetongue.",Weapon;Regalia,Sword;Warrior,Fire,Warrior,,0.07,0.25,1.64,0.17,,Normal,1,,<em>A serrated blade forged from a dragon's fang. Only dragonsbreath can maintain its edge.</em>,,,2,1
512670,Firetongue,Firetongue,https://tcgplayer-cdn.tcgplayer.com/product/512670_200w.jpg,74,23212,https://cpt.tcgcsv.com/q576,2023-08-25T04:03:10.707,1,Rare,013,"[Class Bonus] On Attack: You may banish a fire element card from your graveyard. If you do, put a durability counter on Firetongue.",Weapon;Regalia,Sword;Warrior,Fire,Warrior,,0.59,0.87,2.99,0.78,,Foil,1,,<em>A serrated blade forged from a dragon's fang. Only dragonsbreath can maintain its edge.</em>,,,2,1
512671,"Arondight, Azure Blade",Arondight Azure Blade,https://tcgplayer-cdn.tcgplayer.com/product/512671_200w.jpg,74,23212,https://cpt.tcgcsv.com/r576,2023-08-25T04:03:10.707,1,Super Rare,015,"[Class Bonus] On Enter: You may banish any amount of cards with floating memory from your graveyard. For each card banished this way, put a refinement counter on Arondight. 
<br>
Arondight gets +2 power for each refinement counter on it.",Weapon;Regalia,Sword;Warrior,Water,Warrior,,0.25,0.86,5.0,0.4,,Normal,1,,,,,1,2
512671,"Arondight, Azure Blade",Arondight Azure Blade,https://tcgplayer-cdn.tcgplayer.com/product/512671_200w.jpg,74,23212,https://cpt.tcgcsv.com/r576,2023-08-25T04:03:10.707,1,Super Rare,015,"[Class Bonus] On Enter: You may banish any amount of cards with floating memory from your graveyard. For each card banished this way, put a refinement counter on Arondight. 
<br>
Arondight gets +2 power for each refinement counter on it.",Weapon;Regalia,Sword;Warrior,Water,Warrior,,22.01,23.32,25.35,10.21,,Foil,1,,,,,1,2
512672,Cloak of Stillwater,Cloak of Stillwater,https://tcgplayer-cdn.tcgplayer.com/product/512672_200w.jpg,74,23212,https://cpt.tcgcsv.com/s576,2023-08-25T04:03:10.707,1,Rare,016,"[Class Bonus] On Enter: Draw a card. 
<br>
REST, Banish a card with floating memory from your graveyard: Prevent the next 3 damage that would be dealt to your champion this turn.",Item;Regalia,Accessory;Assassin,Water,Assassin,,0.02,0.23,3.99,0.19,,Normal,1,,<em>Weaved with the illusory gossamer of Stillwater.</em>,,,,
512672,Cloak of Stillwater,Cloak of Stillwater,https://tcgplayer-cdn.tcgplayer.com/product/512672_200w.jpg,74,23212,https://cpt.tcgcsv.com/s576,2023-08-25T04:03:10.707,1,Rare,016,"[Class Bonus] On Enter: Draw a card. 
<br>
REST, Banish a card with floating memory from your graveyard: Prevent the next 3 damage that would be dealt to your champion this turn.",Item;Regalia,Accessory;Assassin,Water,Assassin,,0.35,1.04,19.99,0.37,,Foil,1,,<em>Weaved with the illusory gossamer of Stillwater.</em>,,,,
512674,Wildheart Lyre,Wildheart Lyre,https://tcgplayer-cdn.tcgplayer.com/product/512674_200w.jpg,74,23212,https://cpt.tcgcsv.com/v576,2023-08-25T04:03:10.707,1,Rare,018,"Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>
<br>
[Class Bonus] Whenever you rest Wildheart Lyre to pay for the reserve cost of a Harmony or Melody activation, put a buff counter on an Animal or Beast ally you control.",Item;Regalia,Instrument;Tamer,Water,Tamer,,0.29,0.88,25.99,0.41,,Foil,1,,,,,,
512674,Wildheart Lyre,Wildheart Lyre,https://tcgplayer-cdn.tcgplayer.com/product/512674_200w.jpg,74,23212,https://cpt.tcgcsv.com/v576,2023-08-25T04:03:10.707,1,Rare,018,"Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>
<br>
[Class Bonus] Whenever you rest Wildheart Lyre to pay for the reserve cost of a Harmony or Melody activation, put a buff counter on an Animal or Beast ally you control.",Item;Regalia,Instrument;Tamer,Water,Tamer,,0.05,0.2,1.99,0.17,,Normal,1,,,,,,
512678,Windwalker Boots,Windwalker Boots,https://tcgplayer-cdn.tcgplayer.com/product/512678_200w.jpg,74,23212,https://cpt.tcgcsv.com/B576,2023-08-25T04:03:10.707,1,Rare,021,"[Class Bonus] At the beginning of your end phase, if your champion is awake, put a preparation counter on them.
<br>
Banish Windwalker Boots: Draw a card. Activate this ability only if your champion has five or more preparation counters on them.",Item;Regalia,Accessory;Assassin,Wind,Assassin,,0.08,0.25,2.24,0.27,,Normal,0,,,,,,
512678,Windwalker Boots,Windwalker Boots,https://tcgplayer-cdn.tcgplayer.com/product/512678_200w.jpg,74,23212,https://cpt.tcgcsv.com/B576,2023-08-25T04:03:10.707,1,Rare,021,"[Class Bonus] At the beginning of your end phase, if your champion is awake, put a preparation counter on them.
<br>
Banish Windwalker Boots: Draw a card. Activate this ability only if your champion has five or more preparation counters on them.",Item;Regalia,Accessory;Assassin,Wind,Assassin,,3.99,4.39,4.99,2.6,,Foil,0,,,,,,
512681,Zephyr's Edge,Zephyrs Edge,https://tcgplayer-cdn.tcgplayer.com/product/512681_200w.jpg,74,23212,https://cpt.tcgcsv.com/F576,2023-08-25T04:03:10.707,1,Rare,022,"[Class Bonus] On Enter: If it's not your materialize phase, Zephyr's Edge gets +1 Power until end of turn.",Weapon;Regalia,Sword;Warrior,Wind,Warrior,,0.05,0.2,1.99,0.14,,Normal,0,,"<em>Lighter than the breeze, swifter than the wind.</em>",,,1,2
512681,Zephyr's Edge,Zephyrs Edge,https://tcgplayer-cdn.tcgplayer.com/product/512681_200w.jpg,74,23212,https://cpt.tcgcsv.com/F576,2023-08-25T04:03:10.707,1,Rare,022,"[Class Bonus] On Enter: If it's not your materialize phase, Zephyr's Edge gets +1 Power until end of turn.",Weapon;Regalia,Sword;Warrior,Wind,Warrior,,0.25,1.0,29.97,0.69,,Foil,0,,"<em>Lighter than the breeze, swifter than the wind.</em>",,,1,2
512683,The Majestic Spirit,The Majestic Spirit,https://tcgplayer-cdn.tcgplayer.com/product/512683_200w.jpg,74,23212,https://cpt.tcgcsv.com/H576,2023-08-25T04:03:10.707,1,Ultra Rare,023,"Intercept, True Sight, Vigor
<br>
Champions you control have spellshroud.
<br>
If another crux element unit you control would take damage, prevent half of that damage, rounded up.",Ally;Regalia,Beast;Mage,Crux,Mage,,14.99,17.97,29.98,15.49,,Foil,12,,,,10,4,
512683,The Majestic Spirit,The Majestic Spirit,https://tcgplayer-cdn.tcgplayer.com/product/512683_200w.jpg,74,23212,https://cpt.tcgcsv.com/H576,2023-08-25T04:03:10.707,1,Ultra Rare,023,"Intercept, True Sight, Vigor
<br>
Champions you control have spellshroud.
<br>
If another crux element unit you control would take damage, prevent half of that damage, rounded up.",Ally;Regalia,Beast;Mage,Crux,Mage,,2.86,4.0,29.99,3.62,,Normal,12,,,,10,4,
512685,The Majestic Spirit (CSR),The Majestic Spirit CSR,https://tcgplayer-cdn.tcgplayer.com/product/512685_200w.jpg,74,23212,https://cpt.tcgcsv.com/K576,2023-08-25T04:03:10.707,1,Collector Super Rare,023,"Intercept, True Sight, Vigor
<br>
Champions you control have spellshroud.
<br>
If another crux element unit you control would take damage, prevent half of that damage, rounded up.",Ally;Regalia,Beast;Mage,Crux,Mage,,198.01,224.99,495.0,184.5,,Foil,12,,,,10,4,
512688,Fractured Crown,Fractured Crown,https://tcgplayer-cdn.tcgplayer.com/product/512688_200w.jpg,74,23212,https://cpt.tcgcsv.com/N576,2023-08-25T04:03:10.707,1,Ultra Rare,024,"Champion Link <em>(This object enters the field linked to target champion. If the link is broken, sacrifice this object.)</em>
<br>
Linked champion's first attack each turn gets +2 power. Class Bonus: That champion also gets +2 life for each unique ally card in your graveyard.",Item;Regalia,Artifact;Warrior,Luxem,Warrior,,0.9,1.24,5.0,1.14,,Normal,0,,,,,,
512688,Fractured Crown,Fractured Crown,https://tcgplayer-cdn.tcgplayer.com/product/512688_200w.jpg,74,23212,https://cpt.tcgcsv.com/N576,2023-08-25T04:03:10.707,1,Ultra Rare,024,"Champion Link <em>(This object enters the field linked to target champion. If the link is broken, sacrifice this object.)</em>
<br>
Linked champion's first attack each turn gets +2 power. Class Bonus: That champion also gets +2 life for each unique ally card in your graveyard.",Item;Regalia,Artifact;Warrior,Luxem,Warrior,,10.98,10.99,18.99,10.0,,Foil,0,,,,,,
512689,Assassin's Ripper,Assassins Ripper,https://tcgplayer-cdn.tcgplayer.com/product/512689_200w.jpg,74,23212,https://cpt.tcgcsv.com/P576,2023-08-25T04:03:10.707,1,Super Rare,001,"[Class Bonus] REST, Remove a preparation counter from your champion: <br>Assassin's Ripper gets +2 power until end of turn.",Weapon;Regalia,Assassin;Dagger,Norm,Assassin,,22.99,30.82,38.64,14.71,,Foil,1,,"<em>As menacing as it is sharp, this dagger is most useful in the hands of an assassin.</em>",,,1,2
512691,Covenant of Thorns,Covenant of Thorns,https://tcgplayer-cdn.tcgplayer.com/product/512691_200w.jpg,74,23212,https://cpt.tcgcsv.com/R576,2023-08-25T04:03:10.707,1,Rare,025,"[Class Bonus] This card costs 1 less to materialize.
<br>
Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em>
<br>
If damage would be dealt to your champion, that damage is dealt to linked ally instead.""",Item;Regalia,Accessory;Tamer,Tera,Tamer,,1.99,2.64,7.99,3.54,,Foil,1,,,,,,
512691,Covenant of Thorns,Covenant of Thorns,https://tcgplayer-cdn.tcgplayer.com/product/512691_200w.jpg,74,23212,https://cpt.tcgcsv.com/R576,2023-08-25T04:03:10.707,1,Rare,025,"[Class Bonus] This card costs 1 less to materialize.
<br>
Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em>
<br>
If damage would be dealt to your champion, that damage is dealt to linked ally instead.""",Item;Regalia,Accessory;Tamer,Tera,Tamer,,0.1,0.25,2.0,0.22,,Normal,1,,,,,,
512694,"Bedivere, Woodland Overseer",Bedivere Woodland Overseer,https://tcgplayer-cdn.tcgplayer.com/product/512694_200w.jpg,74,23212,https://cpt.tcgcsv.com/V576,2023-08-25T04:03:10.707,1,Super Rare,026,"Bedivere has taunt as long as you control another Animal or Beast ally.
<br>
[Class Bonus] [Level 3+] On Death: Put a buff counter on each Animal and/or Beast ally you control.",Ally;Unique,Animal;Human;Tamer,Norm,Tamer,3,8.99,13.45,63.99,13.45,,Foil,,,,,4,1,
512694,"Bedivere, Woodland Overseer",Bedivere Woodland Overseer,https://tcgplayer-cdn.tcgplayer.com/product/512694_200w.jpg,74,23212,https://cpt.tcgcsv.com/V576,2023-08-25T04:03:10.707,1,Super Rare,026,"Bedivere has taunt as long as you control another Animal or Beast ally.
<br>
[Class Bonus] [Level 3+] On Death: Put a buff counter on each Animal and/or Beast ally you control.",Ally;Unique,Animal;Human;Tamer,Norm,Tamer,3,2.78,4.0,14.51,3.32,,Normal,,,,,4,1,
512696,"Bedivere, Woodland Overseer (CSR)",Bedivere Woodland Overseer CSR,https://tcgplayer-cdn.tcgplayer.com/product/512696_200w.jpg,74,23212,https://cpt.tcgcsv.com/X576,2023-08-25T04:03:10.707,1,Collector Super Rare,026,"Bedivere has taunt as long as you control another Animal or Beast ally.
<br>
[Class Bonus] [Level 3+] On Death: Put a buff counter on each Animal and/or Beast ally you control.",,,Norm,,3,97.0,99.99,249.99,95.9,,Foil,,,,,4,1,
512697,Bauble of Abundance,Bauble of Abundance,https://tcgplayer-cdn.tcgplayer.com/product/512697_200w.jpg,74,23212,https://cpt.tcgcsv.com/Z576,2023-08-25T04:03:10.707,1,Super Rare,002,Banish Bauble of Abundance: Each player draws a card.,Item;Regalia,Bauble;Cleric,Norm,Cleric,,8.73,13.5,30.0,9.32,,Foil,0,,"<em>Glittering trinkets, coins, and treasures. Plenty enough to be shared among friend and foe alike.</em>",,,,
512699,"Blanche, Sheltering Saint",Blanche Sheltering Saint,https://tcgplayer-cdn.tcgplayer.com/product/512699_200w.jpg,74,23212,https://cpt.tcgcsv.com/_576,2023-08-25T04:03:10.707,1,Super Rare,027,"[Level 2+] Fast Activation <em>(You may activate this card at fast speed.)</em>
<br>
If another unit you control would be dealt non-attack damage, prevent an amount of that damage equal to the amount of cards in your memory.""",Ally;Unique,Cleric;Human,Norm,Cleric,2,49.99,49.99,49.99,31.45,,Foil,,,,,2,1,
512699,"Blanche, Sheltering Saint",Blanche Sheltering Saint,https://tcgplayer-cdn.tcgplayer.com/product/512699_200w.jpg,74,23212,https://cpt.tcgcsv.com/_576,2023-08-25T04:03:10.707,1,Super Rare,027,"[Level 2+] Fast Activation <em>(You may activate this card at fast speed.)</em>
<br>
If another unit you control would be dealt non-attack damage, prevent an amount of that damage equal to the amount of cards in your memory.""",Ally;Unique,Cleric;Human,Norm,Cleric,2,29.0,29.99,44.99,29.16,,Normal,,,,,2,1,
512700,Beastbond Boots,Beastbond Boots,https://tcgplayer-cdn.tcgplayer.com/product/512700_200w.jpg,74,23212,https://cpt.tcgcsv.com/0676,2023-08-25T04:03:10.707,1,Super Rare,003,Banish Beastbond Paws: Your champion gains spellshroud until end of turn. Activate this ability only if you control an Animal or Beast ally. (Units with spellshroud can't be targeted by Spells.),Item;Regalia,Accessory;Tamer,Norm,Tamer,,10.98,14.95,38.88,11.22,,Foil,0,,<em>A tamer's bond with their beast goes beyond simple empathy.</em>,,,,
512701,"Blanche, Sheltering Saint (CSR)",Blanche Sheltering Saint CSR,https://tcgplayer-cdn.tcgplayer.com/product/512701_200w.jpg,74,23212,https://cpt.tcgcsv.com/2676,2023-08-25T04:03:10.707,1,Collector Super Rare,027,"[Level 2+] Fast Activation <em>(You may activate this card at fast speed.)</em>
<br>
If another unit you control would be dealt non-attack damage, prevent an amount of that damage equal to the amount of cards in your memory.""",Ally;Unique,Cleric;Human,Norm,Cleric,2,299.99,349.97,499.99,249.99,,Foil,,,,,2,1,
512705,Capricious Lynx,Capricious Lynx,https://tcgplayer-cdn.tcgplayer.com/product/512705_200w.jpg,74,23212,https://cpt.tcgcsv.com/7676,2023-08-25T04:03:10.707,1,Common,028,"Pride 4 <em>(This ally won't obey you unless your champion is level 4 or higher.)</em>
<br>
[Class Bonus] On Enter: Capricious Lynx loses all abilities until end of turn.",Ally,Beast;Tamer,Norm,Tamer,3,0.02,0.16,1.29,0.09,,Normal,,,"<em>Quick to action, quicker to defiance.</em>",,3,3,
512705,Capricious Lynx,Capricious Lynx,https://tcgplayer-cdn.tcgplayer.com/product/512705_200w.jpg,74,23212,https://cpt.tcgcsv.com/7676,2023-08-25T04:03:10.707,1,Common,028,"Pride 4 <em>(This ally won't obey you unless your champion is level 4 or higher.)</em>
<br>
[Class Bonus] On Enter: Capricious Lynx loses all abilities until end of turn.",Ally,Beast;Tamer,Norm,Tamer,3,0.1,0.6,3.94,0.19,,Foil,,,"<em>Quick to action, quicker to defiance.</em>",,3,3,
512707,Cunning Broker,Cunning Broker,https://tcgplayer-cdn.tcgplayer.com/product/512707_200w.jpg,74,23212,https://cpt.tcgcsv.com/9676,2023-08-25T04:03:10.707,1,Common,029,"Stealth <em>(This unit can't be targeted by attacks unless permitted by true sight.)</em>
<br>
REST, Remove two preparation counters from your champion: Draw a card.",Ally,Assassin;Human,Norm,Assassin,2,0.04,0.17,1.31,0.09,,Normal,,,<em>Handling coins is but second nature.</em>,,3,0,
512707,Cunning Broker,Cunning Broker,https://tcgplayer-cdn.tcgplayer.com/product/512707_200w.jpg,74,23212,https://cpt.tcgcsv.com/9676,2023-08-25T04:03:10.707,1,Common,029,"Stealth <em>(This unit can't be targeted by attacks unless permitted by true sight.)</em>
<br>
REST, Remove two preparation counters from your champion: Draw a card.",Ally,Assassin;Human,Norm,Assassin,2,0.1,0.28,3.35,0.23,,Foil,,,<em>Handling coins is but second nature.</em>,,3,0,
512709,Develop Mana,Develop Mana,https://tcgplayer-cdn.tcgplayer.com/product/512709_200w.jpg,74,23212,https://cpt.tcgcsv.com/c676,2023-08-25T04:03:10.707,1,Common,031,Put a level counter on your champion. <em>(Champions get +1 level for each level counter on them.)</em>,Action,Mage;Spell,Norm,Mage,3,0.04,0.17,1.31,0.07,,Normal,,Slow,<em>From enlightenment comes transcendance.</em>,,,,
512709,Develop Mana,Develop Mana,https://tcgplayer-cdn.tcgplayer.com/product/512709_200w.jpg,74,23212,https://cpt.tcgcsv.com/c676,2023-08-25T04:03:10.707,1,Common,031,Put a level counter on your champion. <em>(Champions get +1 level for each level counter on them.)</em>,Action,Mage;Spell,Norm,Mage,3,0.1,0.64,2.99,0.28,,Foil,,Slow,<em>From enlightenment comes transcendance.</em>,,,,
512717,"Gawain, Chivalrous Thief",Gawain Chivalrous Thief,https://tcgplayer-cdn.tcgplayer.com/product/512717_200w.jpg,74,23212,https://cpt.tcgcsv.com/m676,2023-08-25T04:03:10.707,1,Super Rare,034,"[Level 2+] True Sight
<br>
[Class Bonus] On Champion Hit: You may sacrifice Gawain. If you do, look at that opponent's memory and discard a card from it.",Ally;Unique,Assassin;Human;Ranger,Norm,Assassin;Ranger,2,7.99,9.5,29.99,9.95,,Foil,,,<em>A master spy and notorious thief who never misses.</em>,,1,1,
512717,"Gawain, Chivalrous Thief",Gawain Chivalrous Thief,https://tcgplayer-cdn.tcgplayer.com/product/512717_200w.jpg,74,23212,https://cpt.tcgcsv.com/m676,2023-08-25T04:03:10.707,1,Super Rare,034,"[Level 2+] True Sight
<br>
[Class Bonus] On Champion Hit: You may sacrifice Gawain. If you do, look at that opponent's memory and discard a card from it.",Ally;Unique,Assassin;Human;Ranger,Norm,Assassin;Ranger,2,2.99,3.9,14.99,3.51,,Normal,,,<em>A master spy and notorious thief who never misses.</em>,,1,1,
512719,Gentle Respite,Gentle Respite,https://tcgplayer-cdn.tcgplayer.com/product/512719_200w.jpg,74,23212,https://cpt.tcgcsv.com/p676,2023-08-25T04:03:10.707,1,Rare,035,"If target opponent's influence is greater than yours, draw a card into your memory. <em>(A player's influence is equal to the total amount of cards in their hand and memory.)</em>
<br>
Floating Memory",Action,Cleric;Spell,Norm,Cleric,3,2.91,3.0,22.99,12.65,,Foil,,Slow,,,,,
512719,Gentle Respite,Gentle Respite,https://tcgplayer-cdn.tcgplayer.com/product/512719_200w.jpg,74,23212,https://cpt.tcgcsv.com/p676,2023-08-25T04:03:10.707,1,Rare,035,"If target opponent's influence is greater than yours, draw a card into your memory. <em>(A player's influence is equal to the total amount of cards in their hand and memory.)</em>
<br>
Floating Memory",Action,Cleric;Spell,Norm,Cleric,3,0.43,0.87,2.5,0.99,,Normal,,Slow,,,,,
